sample	club-moss_0.001_1x_1	club-moss_0.001_2x_1	club-moss_0.001_4x_1	club-moss_0.001_8x_1	club-moss_0.002_1x_1	club-moss_0.002_2x_1	club-moss_0.002_4x_1	club-moss_0.002_8x_1	club-moss_0.004_1x_1	club-moss_0.004_2x_1	club-moss_0.004_4x_1	club-moss_0.004_8x_1	club-moss_0.006_1x_1	club-moss_0.006_2x_1	club-moss_0.006_4x_1	club-moss_0.006_8x_1	club-moss_0.008_1x_1	club-moss_0.008_2x_1	club-moss_0.008_4x_1	club-moss_0.008_8x_1	club-moss_0.01_1x_1	club-moss_0.01_2x_1	club-moss_0.01_4x_1	club-moss_0.01_8x_1	club-moss_0.02_1x_1	club-moss_0.02_2x_1	club-moss_0.02_4x_1	club-moss_0.02_8x_1	club-moss_0.0_1x_1	club-moss_0.0_2x_1	club-moss_0.0_4x_1	club-moss_0.0_8x_1
club-moss_0.01_1x_1	0.010172893631168904	0.011419742685188722	0.01210577544005156	0.012311669647152182	0.010982110481052475	0.011957692061935254	0.012805914883626396	0.01301185380005252	0.012381721572660537	0.01354512484562354	0.014370584298180344	0.014606833887418166	0.01452362930822772	0.015292168182589532	0.016105973405901763	0.016285361085006268	0.015873868732265935	0.016900608300754568	0.01772223386028655	0.017938961741451587	0.0	0.0	0.0	0.0	0.025807190007967364	0.026798343468976093	0.027562977785123156	0.027914684934537404	0.0096241357003575	0.010574171877071239	0.01144026931826641	0.011703334368947061
club-moss_0.01_2x_1	0.009476219345016393	0.010518403461007762	0.01116789265567495	0.011325003662116397	0.010346061722919728	0.011290251132578123	0.012000716682780911	0.012028313088465827	0.01183502678891711	0.012857668582137315	0.013532647841197567	0.01372775988270559	0.013687373870712338	0.014622257968092002	0.01519013766713169	0.015514244184502939	0.015392851725898767	0.01625240350837928	0.017061552819064227	0.017280296100138974	0.0	0.0	0.0	0.0	0.025200185697868638	0.026188099866970595	0.026964554374542656	0.027469639670034976	0.008727847664886825	0.0097966199805999	0.010576758518468305	0.01055349880064771
club-moss_0.01_4x_1	0.009199627450530148	0.010345300997027827	0.010967941041197376	0.011139821706635366	0.010061242488271487	0.010973670541366567	0.011718345219796146	0.011879702167943646	0.011676238405788865	0.012682486268555327	0.013462467361278093	0.013691150391054794	0.013345060122132234	0.014471541070198435	0.01503720229546827	0.015373688391970822	0.015044819157480745	0.016059410175353638	0.016759873187023332	0.01730545973087211	0.0	0.0	0.0	0.0	0.025402521848481265	0.026428246940229078	0.027042047560245964	0.02784420134402853	0.008529272556290355	0.009562872093101919	0.010283898821585898	0.010310007123139307
club-moss_0.01_8x_1	0.009625943730596054	0.010714970432038581	0.01152676216428901	0.011919633760835355	0.010446553309834558	0.011485556631996047	0.012328288675690505	0.012764593167991426	0.012103045198561346	0.013144507587912206	0.014026047105389093	0.014596654655146625	0.013930210114894146	0.014858385236272602	0.015748099271741093	0.016158772190744554	0.015523640889716585	0.016483992509385023	0.017536903694179394	0.018321310569875533	0.0	0.0	0.0	0.0	0.02582851858211866	0.026917789219335145	0.027952261210135967	0.029126387636055868	0.008958037602723136	0.010066381188935778	0.010769216109430092	0.011047369322957372
club-moss_0.02_1x_1	0.019536862936241798	0.021304117883994188	0.022318642606811732	0.02245929628607065	0.020280004282349127	0.021949975075927698	0.02309560644351742	0.023032125817404204	0.021522890658512775	0.023462341775668204	0.02436523901190506	0.02440268159904315	0.023386119510634993	0.024759947498097932	0.02569109651940002	0.025749311899612885	0.024561740264606287	0.02621021710573632	0.027138450293158454	0.027245103035757053	0.026097858847669034	0.02730226869099675	0.028470424584623708	0.02866134745686323	0.0	0.0	0.0	0.0	0.018800190609025498	0.020688203348112288	0.021999477329660122	0.02180433919316196
club-moss_0.02_2x_1	0.01836406516943981	0.02009855797422053	0.021281971688272294	0.021340653665792037	0.019169463452268467	0.020745580717925354	0.02198998698953681	0.02198009133857449	0.020619772715257428	0.022162925922125248	0.023215329168050063	0.0233045558112008	0.02223028046745935	0.023785200586116315	0.024719212394079967	0.024876085537042465	0.023798345497612887	0.025031108241324145	0.0262414964308938	0.026352864849881606	0.02532957238156379	0.026528379674689215	0.027717638212541394	0.02794856412890636	0.0	0.0	0.0	0.0	0.017955089355346687	0.019531417835775024	0.020833642689274446	0.020643608491632565
club-moss_0.02_4x_1	0.017860633897634804	0.01976109135043419	0.020879539077510577	0.020897671992763812	0.01881789910495262	0.020430281644233505	0.02153657865270778	0.021581141941028545	0.02031167545159565	0.021931612969257032	0.02280921632347182	0.02302773241694303	0.021874429650364246	0.02347017021072465	0.024393141490075477	0.024701355984303775	0.023496672790182346	0.02495485216787898	0.025891559622682185	0.026383188410078924	0.025149891779094297	0.026375476059351574	0.02739873543678682	0.028049857360752228	0.0	0.0	0.0	0.0	0.017364179367629295	0.019081121768400107	0.020314032176762257	0.02010600719423967
club-moss_0.02_8x_1	0.018565589163502982	0.020453183704403032	0.021635150764530677	0.022075318590399687	0.019389427000216043	0.021113695961146706	0.022398141277688403	0.022805086143247996	0.020919548651158987	0.0225289850486406	0.023730576172745283	0.024391939117761455	0.02246663023966583	0.024092108951654752	0.025407040907618243	0.026002629863987235	0.02419220833730835	0.025633545957164237	0.02706180307508878	0.02772907813201939	0.025776618463780498	0.027203922873003047	0.028529718439102316	0.029533759220283767	0.0	0.0	0.0	0.0	0.01789372677360462	0.01976628403035384	0.02098236474871763	0.02115763905100807
club-moss_0.0_1x_1	0.0012954948611131876	0.0012924045187847617	0.0012273260083701621	0.0013154440781443688	0.0021372791873509557	0.0021661526912948254	0.0022163923087511524	0.002363448272432302	0.004082331579190879	0.003960411947069303	0.0040887923063409335	0.0042363057563173535	0.005862939251120691	0.0059071939741909794	0.006070981394986919	0.006336073112209364	0.007473348087288991	0.007750378040455123	0.008212916879729125	0.008416141952085595	0.009469662020703134	0.009465159248261181	0.009795257150646483	0.010213700859419748	0.018320641429613968	0.018921466706063553	0.019136109152610117	0.01951014375926021	0.0	0.0	0.0	0.0
club-moss_0.0_2x_1	0.0010445077484293964	0.0010437374394697066	0.0011370060168665432	0.0012891138292336975	0.0020730750184130486	0.0020414152820151872	0.0021187376128820605	0.0023486897085545524	0.003754646206377573	0.003967172774928322	0.003944927695689937	0.004291322540526668	0.005754540151526514	0.005887265726093373	0.006004002481843842	0.00620362369053772	0.007574736710010884	0.007714349416537648	0.008071830553558559	0.00836911931809273	0.00937315743874098	0.00955372861362807	0.00984976933561929	0.010275929331576202	0.018516871714407884	0.018868106847125678	0.01923479637380064	0.019687620986327307	0.0	0.0	0.0	0.0
club-moss_0.0_4x_1	0.00110426243785942	0.001197358611047913	0.0011700543278754558	0.001293893767492773	0.0020520744137798295	0.0020977260791605096	0.0021475718585746055	0.002268538011492815	0.0038433915018063923	0.004050911579539212	0.00408720400621551	0.004249118957594942	0.005847846878828676	0.005956257521768523	0.006048854556576793	0.006202123505020876	0.00788877451399242	0.0078203031858705	0.008076667957546213	0.008341325776957027	0.009527786057647203	0.009686479513253004	0.009939610967084017	0.010317011824751476	0.01877563605360845	0.01915973660545317	0.019471003367212535	0.019879813463642527	0.0	0.0	0.0	0.0
club-moss_0.0_8x_1	0.0010801190719671066	0.0013296079123961083	0.0013092843960751924	0.0013528108694756413	0.0020413663249308194	0.0021582811494756217	0.0023410253934892044	0.002357470654682788	0.003914967335336244	0.004104147190864621	0.004219999099128152	0.0042771566161316	0.006000460966819477	0.006071468244487758	0.0062168886479561005	0.006385891757736884	0.007801195588654192	0.007967115878331191	0.008225454108624923	0.008681492764818378	0.009833502277537317	0.009750341258429	0.010055555374388066	0.010692055451598063	0.01876139023618299	0.01914309186071191	0.019435260931810625	0.020251347471091016	0.0	0.0	0.0	0.0
