sample	club-moss_0.001_1x_1	club-moss_0.001_2x_1	club-moss_0.001_4x_1	club-moss_0.001_8x_1	club-moss_0.002_1x_1	club-moss_0.002_2x_1	club-moss_0.002_4x_1	club-moss_0.002_8x_1	club-moss_0.004_1x_1	club-moss_0.004_2x_1	club-moss_0.004_4x_1	club-moss_0.004_8x_1	club-moss_0.006_1x_1	club-moss_0.006_2x_1	club-moss_0.006_4x_1	club-moss_0.006_8x_1	club-moss_0.008_1x_1	club-moss_0.008_2x_1	club-moss_0.008_4x_1	club-moss_0.008_8x_1	club-moss_0.01_1x_1	club-moss_0.01_2x_1	club-moss_0.01_4x_1	club-moss_0.01_8x_1	club-moss_0.02_1x_1	club-moss_0.02_2x_1	club-moss_0.02_4x_1	club-moss_0.02_8x_1	club-moss_0.0_1x_1	club-moss_0.0_2x_1	club-moss_0.0_4x_1	club-moss_0.0_8x_1
club-moss_0.004_4x_1	0.006273092860106659	0.007303736902557942	0.00855041353960433	0.008718430502046867	0.006796776641361202	0.008250655459067273	0.009463233731262575	0.009457273298347392	0.0	0.0	0.0	0.0	0.010344159458506877	0.011741572502941595	0.012455189066475818	0.012574498197221501	0.01231462572689223	0.013646855984245412	0.01414955533700836	0.01436744730065978	0.01437153598953777	0.015257045468413968	0.015912985316770805	0.015961858782293965	0.023535221390290142	0.02436369007582804	0.02463170896360952	0.02465302901036732	0.005100141117966157	0.0064257684326338525	0.007661812370124588	0.007967440754382077
club-moss_0.004_8x_1	0.006153311677762809	0.007108233621673778	0.008274743300641945	0.008171349839075482	0.00686044077287783	0.008088015114508322	0.00907372906818784	0.008856428507787702	0.0	0.0	0.0	0.0	0.01017891891541986	0.011587980943564705	0.011980781053006173	0.012164066800691061	0.012248678648696795	0.013465979223842956	0.013701081359986942	0.013920119177417305	0.014353848085693384	0.015127200525376944	0.01541608884583704	0.015461356433995311	0.023405834876160447	0.023899976929041486	0.023972224795384415	0.024015711882996862	0.005119801570078714	0.006345454638402858	0.007342382186990618	0.007508671276579714
club-moss_0.006_1x_1	0.00701020399083369	0.008217378856147414	0.009083722201233163	0.008704604941033289	0.007783297997434629	0.009106081131977731	0.00963077293164988	0.009376692233152012	0.0094263601231058	0.010789319315602527	0.011120798399036852	0.010816663746747127	0.0	0.0	0.0	0.0	0.012853343421728483	0.013889831881248952	0.0139317095753233	0.013720303435865305	0.01500068466288666	0.015463939118785687	0.015427472004767104	0.015191134736662828	0.02367599945301189	0.023840696780904128	0.02338318430536308	0.022797180884900348	0.006130618329949815	0.007573489213692602	0.008288128562278374	0.008126236250283374
club-moss_0.006_2x_1	0.00757863620122505	0.008756288077423338	0.010079909947356273	0.009982948401275341	0.008410191166579244	0.00982479733353005	0.010706215957356173	0.01074829904544611	0.009926767274377721	0.011407504504842934	0.012292248769974014	0.01230786495074797	0.0	0.0	0.0	0.0	0.013638845098496059	0.01473098391831948	0.015175741994604223	0.015272415086243015	0.015532207571666496	0.016162367569405985	0.016736294615529074	0.01657123275369922	0.02454660627528401	0.02489849817575502	0.024958229094250935	0.024617717656234283	0.006554380223525615	0.008122530035783953	0.009172873896344726	0.009347175489560622
club-moss_0.006_4x_1	0.007826282790111425	0.009083279261430634	0.01041127412759087	0.01037315443666586	0.008505779328078751	0.010006695273864403	0.011080149609754245	0.011057078674622247	0.010199333277040881	0.01180442797652643	0.01265705312251439	0.012607370665653709	0.0	0.0	0.0	0.0	0.013908605559558862	0.015276983391383947	0.015727681235534745	0.015758649347059697	0.015778739632527815	0.0168229301251005	0.017328381183212914	0.017168155703570914	0.024677103912082634	0.02535532786973504	0.025536904231134396	0.025368191369277232	0.00677285841762791	0.00826429170820336	0.0096003270605554	0.009729989564327546
club-moss_0.006_8x_1	0.008080141347054023	0.009472825249060905	0.01084399993721624	0.010957197924104514	0.008789248101402906	0.010409377148122864	0.011546743513273585	0.011577072545878387	0.010321219524098155	0.01213562723104499	0.013060981732283466	0.01324682304079828	0.0	0.0	0.0	0.0	0.014121199751998804	0.015611447679560611	0.01613762549851239	0.016622944293550927	0.01621069093066471	0.017036658788990924	0.017741870715171186	0.017908277499745814	0.02505833933457388	0.025699947479943266	0.02616813744133055	0.026215625702896345	0.007014544653838377	0.00854973865780862	0.010027295707767142	0.01035725151368839
club-moss_0.008_1x_1	0.008921580951218025	0.010362877835725943	0.011709050975407177	0.011626315395251071	0.009417738071849013	0.011265825115148634	0.01238683717633934	0.012253747072865695	0.011054734977931803	0.012837684802838244	0.01367528561755442	0.013586039179971341	0.012824438841293155	0.014449151287970127	0.014993505657524745	0.014864524892009618	0.0	0.0	0.0	0.0	0.016565868932226353	0.01745940314347553	0.017947556740536587	0.017846159773103713	0.025011266314924074	0.025659350876243874	0.02562736188557049	0.025276460054837278	0.00788671806373188	0.009753801374911757	0.010966030448827555	0.011018655727141724
club-moss_0.008_2x_1	0.00969898379956974	0.011237853998353446	0.01266398268277851	0.012543296184723829	0.010371457747080507	0.012053238901985038	0.01331631346443314	0.013253251741954967	0.011958313665398498	0.013696530731453785	0.014733748096627907	0.014790452460301149	0.013514396992330042	0.015109493428163895	0.016069691764116423	0.0160612861686458	0.0	0.0	0.0	0.0	0.017297877752034344	0.018354139157672453	0.019091281809988488	0.01901002871228718	0.02602852797281861	0.026659682629584847	0.026824654726949372	0.026504048747436372	0.008571005035922981	0.010429542062509976	0.01175499930164958	0.011866080257511541
club-moss_0.008_4x_1	0.00992916036871435	0.011516214698991915	0.012911536934953585	0.012903471956040176	0.010477081518727682	0.012244383908992275	0.013637392471826253	0.013594584030399261	0.01213368431766515	0.014023400113723558	0.015089424754628957	0.015142392551052401	0.013797405032546693	0.015539769725441077	0.01650789494139084	0.016497817990358633	0.0	0.0	0.0	0.0	0.017694107948314976	0.01878048242029308	0.019644208733935735	0.01958168646307995	0.026245902919452297	0.027176253999031504	0.02737014729543472	0.027370607661838332	0.00879099170473162	0.01070237270740401	0.012058648782066589	0.012251924001907484
club-moss_0.008_8x_1	0.010257458577045209	0.011859248063393484	0.013508531960208603	0.013635955711742259	0.010871142122262206	0.012757439263474819	0.014179930524473179	0.014250457728544167	0.012318801524002939	0.014427829424829565	0.015584895702419487	0.015777450072824453	0.014081476796222568	0.016042511927216774	0.016983667890984003	0.01737293549610938	0.0	0.0	0.0	0.0	0.018194994519621432	0.01921533585019563	0.0201254288014181	0.020321094738698094	0.026542284679349423	0.027523922093042233	0.027955872747152583	0.028035566564425754	0.009254183129902048	0.011027374681206339	0.01260653967393858	0.013000674911640968
club-moss_0.01_1x_1	0.010945175628523597	0.012938240163475674	0.014228499534724229	0.0142269026684751	0.011624157148440667	0.0135384014874692	0.014773655362941916	0.014827172801654772	0.013148714579119388	0.015108617097649494	0.016126908409462813	0.01617141245970983	0.014893388892538263	0.01653033173729757	0.017281239310801142	0.017433604214303684	0.016487574032934153	0.01817605112797888	0.018878198203806762	0.019046256245303768	0.0	0.0	0.0	0.0	0.02677212990367397	0.027511667266843537	0.027863977904997058	0.027497930820851932	0.009973181044182702	0.012175169224200534	0.01356227226481429	0.01362062957329464
club-moss_0.01_2x_1	0.011401247041949461	0.013271966618203656	0.014723851285438634	0.01471326893818219	0.011954947643916415	0.013930674360911553	0.015326658485072885	0.015374781517007316	0.0133901651743162	0.015471704907593553	0.016729760926862746	0.016870039617221243	0.015204607587282308	0.016836999796018694	0.01802908809967597	0.01791071511994609	0.016888713919181418	0.018644970288797642	0.01940587456165749	0.019486877219126727	0.0	0.0	0.0	0.0	0.02708577728377706	0.027979738022741438	0.02851700193216708	0.028225693709176186	0.010285151507342426	0.012355685858876737	0.013893363885491176	0.014114175997114141
club-moss_0.01_4x_1	0.011771209941858485	0.013699525539710418	0.0152803912368849	0.015275895212742158	0.012413517624553106	0.014454850132571619	0.015961801815460853	0.015908754346609637	0.013851308309256941	0.01603658822118822	0.017370210282377174	0.017429029565845595	0.015541457932886653	0.01752937916805848	0.018674398175990113	0.018681655908557106	0.017433620078730665	0.019308683159048604	0.02021253874303205	0.02031189039641832	0.0	0.0	0.0	0.0	0.027700577102412187	0.02875753084205925	0.029290871070739622	0.029260860403572283	0.010714385551753344	0.012832960534798522	0.014493390413062274	0.014657952357956765
club-moss_0.01_8x_1	0.01210897223242924	0.014017530673385131	0.015755480411951395	0.015864673242305418	0.0128447462970171	0.014863151688750081	0.016311054488903784	0.01637014519495106	0.01418448041110454	0.016379705783489292	0.017708099452191546	0.017884410816372518	0.015847435854413876	0.017801009813108053	0.018960851677539175	0.019220063207335294	0.017775003995582545	0.019615679576767023	0.020545453343402627	0.02087774700102535	0.0	0.0	0.0	0.0	0.027811247151357753	0.028986155811251014	0.02973733798670848	0.029712625738016602	0.01102847425147567	0.013226774433094035	0.014862746369541997	0.015236488280795343
club-moss_0.02_1x_1	0.019465482372941986	0.02249085916688718	0.024687706181325757	0.024759282911362267	0.020028712587356296	0.023059853173626164	0.02526536400106032	0.025335775564216487	0.021573711548126137	0.024489411119501564	0.02629422404079067	0.026510953811091524	0.02298026987234896	0.02587862543209072	0.02728460214809498	0.027563922066850963	0.024345983934761516	0.027262392695464936	0.028567038205733433	0.028737848485442457	0.02618331359211672	0.028244527295254312	0.029809685360790397	0.029779756885228777	0.0	0.0	0.0	0.0	0.01872867200381347	0.021706807106020937	0.024054831586502443	0.02425933264243262
club-moss_0.02_2x_1	0.02010339375977282	0.02296023255404052	0.025383565773222896	0.02549922223736496	0.020669495691065763	0.023701520659693696	0.025971740842892593	0.025980555186967593	0.022232151659491044	0.025006823453983237	0.027133321238398213	0.0272096007948983	0.023698941535409575	0.026431606855876453	0.028057812341292176	0.02818572419440564	0.025219023656579236	0.02786890381519624	0.029363191863757295	0.029509728190571044	0.026890432546429765	0.028958594359467252	0.03056435442949896	0.030602653692616968	0.0	0.0	0.0	0.0	0.01934073467412788	0.02224979530551491	0.024713158435366086	0.024908870286934028
club-moss_0.02_4x_1	0.02051687745259382	0.023431636068263494	0.025726091763179516	0.025831418631784727	0.02114616697819867	0.024090569617204866	0.026278347298484238	0.02619167494748361	0.022731625217365183	0.02557617093717749	0.027424710518201344	0.027484573365134997	0.024101476783312984	0.026899654996908228	0.02845937921137445	0.028662963806637343	0.02573515542007579	0.02826210785986914	0.029594902006099003	0.02982309142876573	0.027548787720228476	0.029599129669630707	0.030994041527507784	0.031123989220081666	0.0	0.0	0.0	0.0	0.01961156614950047	0.022700586521888246	0.02502633581823817	0.025217992212284778
club-moss_0.02_8x_1	0.020819976599675088	0.023545189034112648	0.025962711885371054	0.026108034011507405	0.021567996248020294	0.024384186936565525	0.026517247856734656	0.02660584361995392	0.023007608710280725	0.025815621670318492	0.027702246697624056	0.027852204834273253	0.024180817078849327	0.027050711304468275	0.02870398008240791	0.028989142397752462	0.025932666891873925	0.028376644517488475	0.029944269640062453	0.030164488349081236	0.027656054980922638	0.029714693970615498	0.03128196596350465	0.03135600784242079	0.0	0.0	0.0	0.0	0.019984661917506794	0.022833153669193598	0.025174229171980863	0.025538641499482536
club-moss_0.0_1x_1	0.0012840957118411282	0.0010699518927302525	0.0009056474911082996	0.0	0.002421031359052649	0.0021348160124988486	0.001680109847986318	0.0011134487343530213	0.004117103805965658	0.003953748185568009	0.003345834522993468	0.0028885559217327263	0.00596264785183981	0.005587258780819658	0.004685200511508095	0.004251471620911087	0.007785159778989493	0.007513590894469127	0.006393959018389855	0.006104467889935287	0.009990364503426016	0.009128994281638186	0.008109014129268444	0.0075909538958646204	0.019496829015938955	0.01832637919486044	0.01666530615544189	0.0160881494354586	0.0	0.0	0.0	0.0
club-moss_0.0_2x_1	0.0014697695486183288	0.0013139448904197107	0.0012567142368692928	0.0008447710143770107	0.002352826756868446	0.002218264981025646	0.0020792841381578496	0.00169768511885042	0.004303285102485456	0.004267164778611952	0.0038809377799311857	0.003596639252327418	0.0060917443369160685	0.005972011240753177	0.005294701712374926	0.004963127914258639	0.0080089911921333	0.007928560157346328	0.007180662336379996	0.006822462569076256	0.01028001722281878	0.009573095222259928	0.00891027843544961	0.00858112330184275	0.01961539257192034	0.018853973538320176	0.017910950544314484	0.01722377018593702	0.0	0.0	0.0	0.0
club-moss_0.0_4x_1	0.0018122612034141667	0.0017552679483357407	0.002211079238946742	0.002182192483460168	0.002581607109160391	0.0028235410328784414	0.0032033068450450382	0.003171781686272906	0.004545061870951707	0.004949015150101025	0.005174157797121319	0.005247057456282176	0.006386965518099913	0.006734192938835537	0.0069347207745383875	0.007025194561857755	0.008556943261279638	0.00888157528670129	0.008761280704813258	0.008978963522687993	0.010831336439902695	0.010710206799332284	0.010807509492269347	0.010807969768601548	0.020580153738635705	0.020697721052002217	0.020586081663461153	0.020375157621681496	0.0	0.0	0.0	0.0006470448175299991
club-moss_0.0_8x_1	0.0014577428387311435	0.001303413440674014	0.0014514554501306818	0.0013684360746406851	0.0022566010828420397	0.002364177262327572	0.0024392431515873445	0.0022051732043682614	0.0041324509063678915	0.0044579673643536585	0.004382072185672127	0.004337642529288626	0.005979745575282433	0.006285372171670524	0.006127730853498409	0.006304837279223842	0.0082647321642825	0.008299416201987164	0.007945142241140284	0.008283667110966748	0.01046676697529907	0.010222601646571343	0.009906521478319726	0.010048944342051051	0.02011623719590509	0.019950473052105476	0.01958950428183909	0.019514576032259395	0.0	0.0	0.0	0.0
